38945.12,46926.26,54861.48,62937.72,71282.62,79764.08,88404.85,97202.74,106297.69,115913.92,123353.25,134413.4,144801.41,154831.67,164676.59,174430.67,184145.61,193850.01,203560.35,213365.43,223243.71,233098.53,242958.38,252844.8,262792.2,272904.49,283804.19,295216.79,307064.6,319506.43,332405.8,345431.58,358622.4,372000.07,385578.99,399371.1,413388.03,427641.85,442145.21,456911.23,471953.31,487284.93,502919.54,518870.38,535150.47,551772.52,568748.9,586091.68,603812.57,621922.94,640433.87,659356.12,678700.14,698476.11,718693.93,739363.25,760493.43,782093.59,782093.59
25550.81,31807.07,38270.38,45061.42,52229.64,59711.53,67455.73,75445.38,83165.63,91103.42,98503.61,107946.94,116992.7,125802.24,134456.79,142995.64,151435.9,159783.67,168040.25,176155.34,184143.93,192068.57,199917.94,207690.74,215408.87,223154.11,231564.19,240364.46,249482.79,259098.15,269081.13,279090.15,289163.15,299322.17,309580.32,319947.44,330432.56,341044.9,351794.13,362690.34,373743.87,384965.17,396364.64,407952.53,419738.85,431733.37,443945.53,456384.47,469058.99,481977.6,495148.5,508579.6,522278.53,536252.65,550509.07,565054.67,579896.07,595039.69,595039.69
28717.81,35441.8,42544.12,48024.58,54779.67,62245.24,69943.72,77861.78,85286.43,92983.82,99845.48,109564.88,118812.53,127813.92,136691.5,145511.5,154309.72,163106.07,171912.74,180707.96,189508.59,198360.2,207263.37,216226.32,225278.93,234495.33,244555.42,255154.27,266215.33,277926.95,290144.67,302500.92,315043.57,327800.39,340790.3,354029.25,367532.76,381316.95,395398.85,409796.31,424527.86,439612.52,455069.67,470918.93,487180.08,503873.03,521017.78,538634.44,556743.22,575364.49,594518.77,614226.78,634509.46,655388.04,676884.03,699019.28,721816,745296.82,745296.82
13193.3,16946.67,20913.89,25150.54,29778.38,34816.6,40148.19,45755.45,51089.69,56612.37,62122.83,69103.06,75973.62,82821.9,89691.53,96602.51,103562.53,110573.57,117635.47,124807.13,132069.07,139345.25,146655.26,154014.2,161442.16,168957.02,176968.08,185288.54,193883.79,202890.69,212227.26,221663.03,231236.99,240973.18,250888.7,260997.79,271313.8,281850.09,292620.33,303638.61,314919.41,326477.52,338328,350486.15,362967.42,375787.46,388962.07,402507.19,416438.99,430773.78,445528.12,460718.8,476362.86,492477.65,509080.8,526190.32,543824.54,562002.23,562002.23
5359.06,7526.06,10081.6,13062.33,16497.2,20414.26,24773.18,29558.4,34525.4,39836.6,45411.39,51887.36,58531.95,65352.67,72341.25,79481.73,86755.27,94143.16,101628.5,109109.46,116600.37,124206.98,131901.48,139670.4,147517.56,155503.83,163927.61,172667.6,181686.9,191104.22,200840.15,210678.21,220650,230775.1,241068.07,251541.85,262209.39,273084.27,284180.8,295514.1,307099.87,318954.34,331094.16,343536.29,356297.97,369396.67,382850.07,396676.06,410892.77,425518.53,440571.94,456071.88,472037.54,488488.42,505444.41,522925.78,540953.22,559547.91,559547.91
6620.98,9111.78,11969.41,15200.14,18781.94,22791.49,27153.81,31855.63,36522.12,41190.32,46919.74,52137.9,57447.87,62770.92,68043.2,73210.37,78225.86,83049.82,87648.36,91921.23,95862.74,99539.02,102916.14,105971.6,108699.37,111132.81,113585.12,115943.44,118186.88,120419.73,122605.45,124597.37,126408.05,128047.75,129521.37,130831.22,131978.63,132964.51,133789.73,134455.22,134962.06,135311.56,135505.34,135545.45,135434.51,135175.91,134773.99,134234.28,133563.78,132771.24,131867.53,130866,129782.89,128637.81,127454.26,126260.25,125088.99,123979.75,123979.75
2669.42,3956.63,5552.36,7528.24,9866.71,12554.54,15616.56,19045.1,22828.16,26944.92,31338.95,36171.99,41221.46,46463.74,51870.58,57412.04,63058.5,68781.92,74556.72,80165.27,85643.25,91226.62,96850.51,102475.93,108090.36,113744.81,119798.77,126093.7,132577.81,139307.43,146208.1,153115.1,160034.5,166967.68,173914.79,180876.59,187854.98,194853.03,201874.75,208924.78,216008.18,223130.12,230295.76,237510.07,244777.75,252103.17,259490.27,266942.6,274463.26,282054.87,289719.61,297459.2,305274.89,313167.47,321137.26,329184.14,337307.54,345506.41,345506.41
8620.92,11375.84,14412.76,17829.67,21492.17,25368.46,29492.73,33844.53,38742.48,43998.79,48493.66,54091.8,59608.22,65096.72,70580.84,76068.28,81558.9,87049.28,92535.35,97792.09,102887.69,108105.44,113386.47,118700.9,124046.65,129456.62,135364.64,141572.76,148032,154806.16,161824.36,168924.18,176117.99,183412.86,190814.2,198327.7,205960.08,213719.17,221613.74,229653.34,237848.06,246208.36,254744.91,263468.52,272390.05,281520.35,290870.3,300450.71,310272.4,320346.17,330682.79,341293.09,352187.9,363378.1,374874.64,386688.57,398831.04,411313.29,411313.29
1797,2702.03,3852.42,5341.63,7124.2,9135.77,11439.69,14029.32,17077.37,20413.01,23900.87,27524.1,31316.35,35240.99,39262.62,43347.76,47465.56,51588.35,55691.93,59606.61,63354.31,66908.82,70491.27,74041.6,77534.12,81040.2,84788.75,88692.75,92710.75,96877.25,101139.51,105382.16,109604.92,113806.73,117986.43,122143.82,126279.9,130396.75,134497.3,138585.02,142663.71,146737.31,150809.76,154884.84,158966.18,163057.14,167160.8,171279.95,175417.06,179574.32,183753.56,187956.36,192183.95,196437.31,200717.11,205023.75,209357.38,213717.85,213717.85
8770.84,11912.71,15540.72,19663.55,24230.81,29266.24,34748.05,40650.11,46926.34,53660.77,60097.61,67912.22,75775.81,83733.25,91798.56,99969.5,108236.19,116586.09,125006.93,133221.62,141304.34,149595.14,158019.95,166540.12,175149.13,183861.92,193170.76,202848.62,212844.52,223313.21,234150.53,245074.48,256125.8,267328.77,278700.3,290254.55,302005.13,313965.98,326151.63,338577.26,351258.53,364211.52,377452.56,390998.16,404864.97,419069.7,433629.1,448559.98,463879.2,479603.68,495750.39,512336.45,529379.04,546895.52,564903.41,583420.43,602464.5,622053.79,622053.79
29136.63,35844.59,42746.85,49858.84,57248.37,64819.03,72585.38,80541.5,88090.23,95790.55,102980.74,112158.25,120864.87,129275.77,137479.58,145520.01,153416.87,161177.79,168804.82,176276.05,183596.76,190792.62,197858.84,204796.94,211628.74,218430.09,225840.9,233584.53,241591.11,250024.31,258764.99,267498.33,276255.55,285054.64,293905.37,302814.38,311787.51,320830.71,329950.21,339152.52,348444.23,357831.92,367321.97,376920.51,386633.31,396465.74,406422.77,416508.93,426728.31,437084.57,447580.94,458220.19,469004.73,479936.5,491017.08,502247.62,513628.89,525161.26,525161.26
2778.7,4166.03,5933.44,8158.39,10822.87,13909.02,17457.38,21462.43,25986.37,30861.24,36538.91,42079.48,47959.37,54103,60439.71,66902.18,73425.81,79948.51,86410.7,92542.78,98348.91,104046.97,109530.22,114718.21,119558.65,124022.6,128578.92,132984.37,137173.88,141195.61,144975.23,148354.92,151333.74,153908.28,156072.94,157821.81,159149.36,160050.66,160521.42,160557.96,160157.37,159317.72,158038.44,156320.85,154168.95,151590.43,148598.03,145211.25,141458.58,137380.17,133031.2,128485.75,123841.4,119224.49,114796.35,110760.95,107375.57,104967,104967
