296653597.0838122,33431249.558910005,394807112.3966149,192841561.90322104,23554005.318590038,126783759.50558813,293469505.3683312,316064001.3729959,154358525.41453132,414734415.64859706,1669718563.9001904,629427804.0754219,1467690682.1341474,192421698.74193808,878018022.3464825,53393356.49584536
297163317.2897855,33489472.82498056,395129252.83402246,194384943.92610738,23744149.0989506,126885046.06790979,293690819.8165198,321752568.93652636,155747308.01677126,418465453.9652101,1688908791.9671562,636664568.9820057,1477225365.2964823,196361271.10141942,895889703.6973673,53871239.033856556
297614594.3351222,33541119.67792868,395432120.04371476,195843485.3406085,23923964.225543544,126980074.36655784,293898071.21678,327382654.989976,157109658.03774834,422125465.5212449,1707897484.1536565,643825389.3160986,1486452743.770269,200283422.59276488,913680577.0606738,54339937.66247403
298007147.4180031,33586163.44689873,395715666.8933408,197215048.80067834,24093187.966182034,127068829.6866278,294091209.42391264,332947576.9168125,158444656.4495532,425711981.187427,1726672828.290771,650905811.3267478,1495366207.2854793,204183874.87481448,931371218.8927442,54799135.39628156
298340730.5013821,33624570.679089956,395979849.12445974,198497610.33024448,24251571.375971377,127151298.25185753,294270187.20294183,338440629.55696714,159751396.46536234,429222564.7284218,1745223036.3955395,657901390.3445044,1503959559.7043676,208058294.42718366,948941957.442268,55248519.52484126
298615132.55936235,33656317.181846075,396224625.3604785,199689295.36182877,24398879.901694253,127227467.2277555,294434960.2080762,343855098.2117362,161028984.55669245,432654815.53623086,1763536356.7453947,664807695.3317665,1512226365.7708588,211902300.08980662,966372907.0805771,55687781.9661568
298830179.09263045,33681383.021496855,396449958.67354906,200788290.87045646,24534894.311390966,127297324.72634515,294585487.12751514,349184271.87506187,162276541.48894995,436006371.2935371,1781601084.9563308,671620313.2817422,1520160614.609603,215711470.59002006,983644000.2463564,56116619.13999754
298985728.66721666,33699751.715268806,396655812.1816371,201792941.50356776,24659410.25461303,127360859.80244794,294721729.08566654,354421456.7901929,163493203.23040575,439274910.75819117,1799405579.0694401,678334854.3290571,1527756511.2397814,219481353.2562802,1000735029.9823313,56534733.64866585
299126525.6555539,33716466.310839646,396842153.6526431,202752172.0800769,24778405.11370893,127418062.45650254,294843649.6538832,359559990.039629,164678122.0262462,442458156.2970926,1816938268.7472823,684946955.8504153,1535008481.8090782,223207471.5939044,1017625679.902872,56941833.21615363
299252548.1097925,33731524.23111874,397008953.9243664,203665275.82263133,24891791.65222941,127468923.63965428,294951215.087338,364593253.39743125,165830467.35304025,445553876.57179916,1834187668.7642143,691452287.3117391,1541911181.046344,226885334.08602124,1034295566.5558072,57337631.5224907
299363776.2579538,33744923.13686712,397156186.7335035,204531577.0104891,24999486.392321303,127513435.2583446,295044394.53795487,369514687.2713471,166949426.89150664,448559889.16163975,1851142391.6249547,697846554.9667237,1548459498.9224958,230510443.01878643,1050724281.6436831,57721848.60058662
299460193.8934047,33756661.23880898,397283830.47149754,205350431.97072634,25101410.080833632,127551590.17743997,295123160.156721,374317804.66691905,168034207.50265488,451474063.06239843,1867791158.7944999,704125506.3232293,1554648566.3370926,234078303.04911906,1066891428.6367596,58094210.66757597
299541784.31454825,33766736.3840292,397391863.0347837,206121229.4054106,25197486.721039195,127583382.21823317,295187486.7529312,378996205.306112,169084036.07065463,454294321.3158179,1884122816.2563713,710284935.3561085,1560473762.862557,237584431.08675176,1082776672.3978426,58454451.894292764
299608534.30149406,33775146.95099204,397480266.85213715,206843391.60690424,25287644.709115617,127608806.1612955,295237351.91260105,383543589.55933374,170098160.510718,457018643.358647,1900126343.7802055,716320686.6187689,1565930720.8012602,241024364.70291504,1098359774.30224,58802313.30803626
299660432.0308667,33781891.48760975,397549023.40087205,207516375.45658562,25371817.265189182,127627857.69494204,295272731.2037553,387953772.5352921,171075850.5431274,459645067.5998971,1915790871.6126382,722228660.6357081,1571015323.546423,244393672.6161207,1113620646.7708297,59137545.08069358
299697466.9616747,33786968.49223485,397598118.525979,208139672.1075636,25449940.781270366,127640533.47477666,295293603.46962523,392220697.7950989,172016398.72478715,462171693.5821336,1931105687.4484847,728004817.5882909,1575723725.90982,247687962.66692427,1128539383.822468,59459904.424778976
299719633.5423339,33790377.32944429,397627544.6373505,208712808.50567254,25521956.6771737,127646831.12070657,295299950.4821648,396338451.047059,172919121.28905016,464596684.2204522,1946060248.1549606,733645181.8198706,1580052350.3043323,250902890.95727974,1143096298.886678,59769155.7933244
299726925.7083279,33792117.00367703,397637293.4687623,209235347.3771555,25587810.059981916,127646749.21756169,295291756.9436077,400301273.79290676,173783358.83446673,466918268.13929266,1960644195.7903004,739145847.0689698,1583997893.3804379,254034172.30267414,1157271975.0729237,60065073.05775744
299734329.6165895,33793877.195223704,397647246.4049536,209759197.4666213,25653848.80841393,127646669.64312898,295283774.14567655,404203651.67117023,174651922.99609023,469251470.84871936,1975337522.9712873,744687766.1783401,1587953326.1734333,257141095.5703912,1171336584.2620325,60362453.24613979
299741748.9216118,33795637.35348929,397657265.30215317,210284352.87191105,25720050.234267727,127646592.25568625,295275989.32808185,408043030.99640036,175524833.27221268,471596352.2489008,1990141111.5292988,750271259.7155707,1591918703.2249894,260221823.55880517,1185281826.4483676,60661331.017075576
299749182.33102196,33797397.24067802,397667348.15832096,210810816.73687834,25786414.50602459,127646516.92369795,295268390.6356133,411816877.84394675,176402111.25603127,473952970.4933665,2005055787.4024982,755896614.532799,1595894048.6608784,263274494.88177148,1199099259.6319537,60961714.081191584
