51711.97143226263,36443.560169056414,42470.39747570274,57118.69866269952,40203.87612459196,5812.322180730611,3467.4918046993603,4418.286296411828,5352.728648264206,6885.314160598034,808.4654530466003,2911.3389588771674,2015.4713742255901,2121.5021697602992,803.2324823055508,1981.7604647721575
52632.15411727153,37092.051243382564,43243.36590848101,58169.377501546485,40939.2730763759,6021.1862965021,3592.277471058722,4531.041761472779,5487.187893421625,7056.287674789971,828.7669942100481,2983.969655193037,2074.377613969809,2173.6429085362256,823.9371433538348,2031.7941912773952
53558.670845036366,37746.862282428185,44021.6221895713,59227.22800983368,41679.54434025184,6236.13981422144,3720.605318970129,4646.415408439447,5624.73483344621,7231.140917075825,849.5340095194933,3058.2465021536345,2135.2067017983177,2226.912188492681,845.0970189862984,2082.9911430639363
54493.91691231896,38409.736342436576,44804.949680663856,60291.95336732692,42424.47564532965,6457.300270939413,3852.5369415352798,4764.459449527162,5765.431877173948,7409.950765906204,870.7758286617585,3134.201786610708,2198.026036015731,2281.330276770152,866.7210995092554,2135.3760343271388
55437.77915923406,39077.009310116824,45593.5651630723,61363.23548468848,43173.839139104864,6684.7847546713265,3988.1336934689616,4885.226740990286,5909.3423702665195,7592.795362704803,892.5019595126545,3211.868319617889,2262.9818454895026,2336.9173937439955,888.8184971470274,2188.973684481127
56390.13957678292,39750.378403817245,46386.80117482102,62443.71396148897,43927.82992273117,6918.776462825575,4127.497044089171,5008.7234079737045,6056.472463036706,7779.6787167919765,914.7132467705771,3291.247626594058,2329.9741770944984,2393.6699766459683,911.3892309940421,2243.787546287472
57350.87227398427,40429.7575758056,47184.87364928105,63527.79851857592,44685.79194497701,7159.330308894238,4270.649345146157,5135.047898735208,6206.9422454308215,7970.75345252794,937.427754994265,3372.4034635324833,2399.171627810838,2451.6315098698187,934.4511859864473,2299.8631116800334
58319.80082124314,41115.03247147236,47987.04754427942,64617.39933194058,45447.44662235968,7406.55978479592,4417.646327788971,5264.256584104573,6360.817229960359,8166.099757513425,960.6554663558121,3455.369483899743,2470.6524572207445,2510.8210310752397,958.0134244702024,2357.225857785105
59296.733582392924,41806.06113629875,48793.019170733554,65711.9952909699,46212.44023392662,7660.577689278589,4568.540173998841,5396.406310882218,6518.162655367335,8365.798148314681,984.4062059788298,3540.178603890125,2544.4963127254528,2571.2552847844054,982.0839378717087,2415.901083126766
60281.5806501108,42502.79468289566,49603.034938278426,66811.38774635113,46980.606953149785,7921.498710469183,4723.384434976554,5531.555156132214,6679.04703619014,8569.93422224344,1008.6901012958514,3626.8654446945957,2620.786525556421,2632.9538795376748,1006.6718654116986,2475.914994004433
61274.23840394964,43205.16096003554,50416.38894284124,67915.91380529905,47752.180753301545,8189.513502930937,4882.283136833291,5669.707440629146,6843.4749480586925,8778.510829181898,1033.507592625096,3715.4300594365222,2699.5847077944745,2695.911530987115,1031.7769394182858,2537.270169536646
62274.548783678096,43913.051245113544,51233.29853583061,69024.54779595247,48526.43443854292,8464.662746918071,5045.246766166174,5810.971095899951,7011.578639584333,8991.696761794947,1058.8785317538247,3805.9423572803476,2781.0026245655527,2760.1744523622197,1057.4188079933685,2600.016648890748
63282.35112787919,44626.35531850247,52052.99122869887,70136.8937492142,49303.08744421817,8747.057152578856,5212.328042083315,5955.406142921663,7183.4300468036145,9209.581267411308,1084.8137558224553,3898.439301792498,2865.1343532938213,2825.7646185359845,1083.6081797171196,2664.18247784776
64294.268098051696,45342.70433718043,52876.22122418688,71254.59272611763,50083.300030891565,9033.771582970343,5381.737398385972,6103.271820079706,7359.313320618405,9432.529252485298,1111.3562172418867,3993.073984405908,2951.7211294735016,2892.7941195185317,1110.3895770698405,2729.874501681119
65309.975285193366,46061.86924369993,53702.21388074104,72376.62969727367,50866.351301709095,9324.69225953759,5553.4001918840595,6254.70637379916,7539.391354466443,9660.747225395186,1138.5305227665997,4089.9325661279654,3040.8431285812235,2961.320426535759,1137.7882870665026,2797.1545905128373
66328.48856367636,46783.15933214076,54531.22258046683,73503.36164058134,51652.49210053858,9619.530293250089,5727.1295666447195,6409.731651830179,7723.685837900913,9894.259728378505,1166.3397867407973,4189.02422024419,3132.543409499328,3031.3440663547303,1165.8068016575512,2866.032264522278
67350.09585825467,47506.77778023794,55362.43917223671,74633.72508981085,52440.969362544274,9918.161546280668,5902.839156095987,6568.487218632125,7912.364192696885,10133.281599666552,1194.8091508847335,4290.437793801868,3226.9200841366596,3102.925102592006,1194.4702425934117,2936.5709414409625
68374.3713956841,48232.43809003101,56196.056317391995,75767.9978842736,53231.98600693539,10220.258280246919,6080.314616300038,6730.994853571674,8105.4452022094865,10377.833306608229,1223.9416365681261,4394.180697380151,3324.0161496974724,3176.060455592789,1223.7800998051937,3008.7799597838575
69400.85069278303,48959.8237844886,57031.69908441622,76905.5820365432,54025.14231976382,10525.560550192457,6259.381928362428,6897.28627563632,8302.990583779172,10628.022391262542,1253.746922733952,4500.288463158023,3423.859008724761,3250.7849489526766,1253.7552461619684,3082.681970337856
70429.28886519744,49688.787664093885,57868.61191721317,78045.60464329447,54819.86286134353,10833.9174053103,6439.926929342916,7067.562531582531,8505.212663652603,10884.095245402805,1284.2587065103608,4608.87211686629,3526.5964640134944,3327.1602743533763,1284.4212202980145,3158.3620959025184
71458.67572555951,50418.60907922042,58707.10285456946,79188.51311116658,55616.44045629904,11144.960181364506,6621.712807648314,7241.845691624175,8712.130538395857,11146.074385025486,1315.4772773541972,4719.897059878737,3632.2714721774178,3405.173796346452,1315.773813855835,3235.825082025464
